trainno,trainKnd,upbdnbSe,wkndSe,lineNm,brlnNm,stnCd,stnNo,stnNm,dptreLineNm,dptreStnCd,dptreStnNm,dptreStnNo,arvlLineNm,arvlStnCd,arvlStnNm,arvlStnNo,trainDptreTm,trainArvlTm,etrnYn,lnkgTrainno,tmprTmtblYn,vldBgngDt,vldEndDt,crtrYmd
2300,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:03:03,21:02:35,N,,N,2025-05-01T05:00:00,,20250619
2300,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:07:09,21:06:41,N,,N,2025-05-01T05:00:00,,20250619
2300,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:09:50,21:09:22,N,,N,2025-05-01T05:00:00,,20250619
2300,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:13:40,21:13:12,N,,N,2025-05-01T05:00:00,,20250619
2300,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,21:16:42,N,,N,2025-05-01T05:00:00,,20250619
2304,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,20:59:00,,N,,N,2025-05-01T05:00:00,,20250619
2304,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:05:20,21:04:52,N,,N,2025-05-01T05:00:00,,20250619
2304,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:09:57,21:09:29,N,,N,2025-05-01T05:00:00,,20250619
2304,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:12:10,21:11:42,N,,N,2025-05-01T05:00:00,,20250619
2304,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:15:03,21:14:35,N,,N,2025-05-01T05:00:00,,20250619
2304,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:19:09,21:18:41,N,,N,2025-05-01T05:00:00,,20250619
2304,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:21:50,21:21:22,N,,N,2025-05-01T05:00:00,,20250619
2304,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:25:40,21:25:12,N,,N,2025-05-01T05:00:00,,20250619
2304,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,21:28:42,N,,N,2025-05-01T05:00:00,,20250619
2306,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:05:00,,N,,N,2025-05-01T05:00:00,,20250619
2306,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:11:20,21:10:52,N,,N,2025-05-01T05:00:00,,20250619
2306,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:15:57,21:15:29,N,,N,2025-05-01T05:00:00,,20250619
2306,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:18:10,21:17:42,N,,N,2025-05-01T05:00:00,,20250619
2306,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:21:03,21:20:35,N,,N,2025-05-01T05:00:00,,20250619
2306,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:25:09,21:24:41,N,,N,2025-05-01T05:00:00,,20250619
2306,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:27:50,21:27:22,N,,N,2025-05-01T05:00:00,,20250619
2306,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:31:40,21:31:12,N,,N,2025-05-01T05:00:00,,20250619
2306,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,21:34:42,N,,N,2025-05-01T05:00:00,,20250619
2310,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:17:00,,N,,N,2025-05-01T05:00:00,,20250619
2310,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:23:20,21:22:52,N,,N,2025-05-01T05:00:00,,20250619
2310,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:27:57,21:27:29,N,,N,2025-05-01T05:00:00,,20250619
2310,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:30:10,21:29:42,N,,N,2025-05-01T05:00:00,,20250619
2310,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:33:03,21:32:35,N,,N,2025-05-01T05:00:00,,20250619
2310,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:37:09,21:36:41,N,,N,2025-05-01T05:00:00,,20250619
2310,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:39:50,21:39:22,N,,N,2025-05-01T05:00:00,,20250619
2310,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:43:40,21:43:12,N,,N,2025-05-01T05:00:00,,20250619
2310,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,21:46:42,N,,N,2025-05-01T05:00:00,,20250619
2312,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:23:00,,N,,N,2025-05-01T05:00:00,,20250619
2312,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:29:20,21:28:52,N,,N,2025-05-01T05:00:00,,20250619
2312,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:33:57,21:33:29,N,,N,2025-05-01T05:00:00,,20250619
2312,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:36:10,21:35:42,N,,N,2025-05-01T05:00:00,,20250619
2312,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:39:03,21:38:35,N,,N,2025-05-01T05:00:00,,20250619
2312,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:43:09,21:42:41,N,,N,2025-05-01T05:00:00,,20250619
2312,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:45:50,21:45:22,N,,N,2025-05-01T05:00:00,,20250619
2312,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:49:40,21:49:12,N,,N,2025-05-01T05:00:00,,20250619
2312,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,21:52:42,N,,N,2025-05-01T05:00:00,,20250619
2318,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:41:00,,N,,N,2025-05-01T05:00:00,,20250619
2318,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:47:20,21:46:52,N,,N,2025-05-01T05:00:00,,20250619
2318,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:51:57,21:51:29,N,,N,2025-05-01T05:00:00,,20250619
2318,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:54:10,21:53:42,N,,N,2025-05-01T05:00:00,,20250619
2318,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:57:03,21:56:35,N,,N,2025-05-01T05:00:00,,20250619
2318,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:01:09,22:00:41,N,,N,2025-05-01T05:00:00,,20250619
2318,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:03:50,22:03:22,N,,N,2025-05-01T05:00:00,,20250619
2318,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:07:40,22:07:12,N,,N,2025-05-01T05:00:00,,20250619
2318,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,22:10:42,N,,N,2025-05-01T05:00:00,,20250619
2324,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,21:59:00,,N,,N,2025-05-01T05:00:00,,20250619
2324,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:05:20,22:04:52,N,,N,2025-05-01T05:00:00,,20250619
2324,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:09:57,22:09:29,N,,N,2025-05-01T05:00:00,,20250619
2324,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:12:10,22:11:42,N,,N,2025-05-01T05:00:00,,20250619
2324,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:15:03,22:14:35,N,,N,2025-05-01T05:00:00,,20250619
2324,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:19:09,22:18:41,N,,N,2025-05-01T05:00:00,,20250619
2324,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:21:50,22:21:22,N,,N,2025-05-01T05:00:00,,20250619
2324,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:25:40,22:25:12,N,,N,2025-05-01T05:00:00,,20250619
2324,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,22:28:42,N,,N,2025-05-01T05:00:00,,20250619
2330,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:17:00,,N,,N,2025-05-01T05:00:00,,20250619
2330,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:23:20,22:22:52,N,,N,2025-05-01T05:00:00,,20250619
2330,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:27:57,22:27:29,N,,N,2025-05-01T05:00:00,,20250619
2330,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:30:10,22:29:42,N,,N,2025-05-01T05:00:00,,20250619
2330,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:33:03,22:32:35,N,,N,2025-05-01T05:00:00,,20250619
2330,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:37:09,22:36:41,N,,N,2025-05-01T05:00:00,,20250619
2330,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:39:50,22:39:22,N,,N,2025-05-01T05:00:00,,20250619
2330,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:43:40,22:43:12,N,,N,2025-05-01T05:00:00,,20250619
2330,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,22:46:42,N,,N,2025-05-01T05:00:00,,20250619
2336,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:39:00,,N,,N,2025-05-01T05:00:00,,20250619
2336,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:45:20,22:44:52,N,,N,2025-05-01T05:00:00,,20250619
2336,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:49:57,22:49:29,N,,N,2025-05-01T05:00:00,,20250619
2336,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:52:10,22:51:42,N,,N,2025-05-01T05:00:00,,20250619
2336,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:55:03,22:54:35,N,,N,2025-05-01T05:00:00,,20250619
2336,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,22:59:09,22:58:41,N,,N,2025-05-01T05:00:00,,20250619
2336,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,23:01:50,23:01:22,N,,N,2025-05-01T05:00:00,,20250619
2336,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,23:05:40,23:05:12,N,,N,2025-05-01T05:00:00,,20250619
2336,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,23:08:42,N,,N,2025-05-01T05:00:00,,20250619
3002,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,05:30:00,,N,,N,2025-05-01T05:00:00,,20250619
3002,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,05:36:20,05:35:52,N,,N,2025-05-01T05:00:00,,20250619
3002,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,05:40:57,05:40:29,N,,N,2025-05-01T05:00:00,,20250619
3002,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,05:43:10,05:42:42,N,,N,2025-05-01T05:00:00,,20250619
3002,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,05:46:03,05:45:35,N,,N,2025-05-01T05:00:00,,20250619
3002,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,05:50:09,05:49:41,N,,N,2025-05-01T05:00:00,,20250619
3002,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,05:52:50,05:52:22,N,,N,2025-05-01T05:00:00,,20250619
3002,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,05:56:40,05:56:12,N,,N,2025-05-01T05:00:00,,20250619
3002,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:00:10,05:59:42,N,,N,2025-05-01T05:00:00,,20250619
3002,,하행,주말,김포도시철도,,4920,690,양촌,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,,06:02:49,N,,N,2025-05-01T05:00:00,,20250619
3006,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,05:52:00,,N,,N,2025-05-01T05:00:00,,20250619
3006,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,05:58:20,05:57:52,N,,N,2025-05-01T05:00:00,,20250619
3006,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:02:57,06:02:29,N,,N,2025-05-01T05:00:00,,20250619
3006,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:05:10,06:04:42,N,,N,2025-05-01T05:00:00,,20250619
3006,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:08:03,06:07:35,N,,N,2025-05-01T05:00:00,,20250619
3006,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:12:09,06:11:41,N,,N,2025-05-01T05:00:00,,20250619
3006,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:14:50,06:14:22,N,,N,2025-05-01T05:00:00,,20250619
3006,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:18:40,06:18:12,N,,N,2025-05-01T05:00:00,,20250619
3006,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:22:10,06:21:42,N,,N,2025-05-01T05:00:00,,20250619
3006,,하행,주말,김포도시철도,,4920,690,양촌,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,,06:24:49,N,,N,2025-05-01T05:00:00,,20250619
3008,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:03:00,,N,,N,2025-05-01T05:00:00,,20250619
3008,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:09:20,06:08:52,N,,N,2025-05-01T05:00:00,,20250619
3008,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:13:57,06:13:29,N,,N,2025-05-01T05:00:00,,20250619
3008,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:16:10,06:15:42,N,,N,2025-05-01T05:00:00,,20250619
3008,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:19:03,06:18:35,N,,N,2025-05-01T05:00:00,,20250619
3008,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:23:09,06:22:41,N,,N,2025-05-01T05:00:00,,20250619
3008,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:25:50,06:25:22,N,,N,2025-05-01T05:00:00,,20250619
3008,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:29:40,06:29:12,N,,N,2025-05-01T05:00:00,,20250619
3008,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:33:10,06:32:42,N,,N,2025-05-01T05:00:00,,20250619
3008,,하행,주말,김포도시철도,,4920,690,양촌,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,,06:35:49,N,,N,2025-05-01T05:00:00,,20250619
3014,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:27:00,,N,,N,2025-05-01T05:00:00,,20250619
3014,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:33:20,06:32:52,N,,N,2025-05-01T05:00:00,,20250619
3014,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:37:57,06:37:29,N,,N,2025-05-01T05:00:00,,20250619
3014,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:40:10,06:39:42,N,,N,2025-05-01T05:00:00,,20250619
3014,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:43:03,06:42:35,N,,N,2025-05-01T05:00:00,,20250619
3014,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:47:09,06:46:41,N,,N,2025-05-01T05:00:00,,20250619
3014,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:49:50,06:49:22,N,,N,2025-05-01T05:00:00,,20250619
3014,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:53:40,06:53:12,N,,N,2025-05-01T05:00:00,,20250619
3014,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:57:10,06:56:42,N,,N,2025-05-01T05:00:00,,20250619
3014,,하행,주말,김포도시철도,,4920,690,양촌,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,,06:59:49,N,,N,2025-05-01T05:00:00,,20250619
3020,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:47:00,,N,,N,2025-05-01T05:00:00,,20250619
3020,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:53:20,06:52:52,N,,N,2025-05-01T05:00:00,,20250619
3020,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,06:57:57,06:57:29,N,,N,2025-05-01T05:00:00,,20250619
3020,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:00:10,06:59:42,N,,N,2025-05-01T05:00:00,,20250619
3020,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:03:03,07:02:35,N,,N,2025-05-01T05:00:00,,20250619
3020,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:07:09,07:06:41,N,,N,2025-05-01T05:00:00,,20250619
3020,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:09:50,07:09:22,N,,N,2025-05-01T05:00:00,,20250619
3020,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:13:40,07:13:12,N,,N,2025-05-01T05:00:00,,20250619
3020,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:17:10,07:16:42,N,,N,2025-05-01T05:00:00,,20250619
3020,,하행,주말,김포도시철도,,4920,690,양촌,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,,07:19:49,N,,N,2025-05-01T05:00:00,,20250619
3026,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:05:00,,N,,N,2025-05-01T05:00:00,,20250619
3026,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:11:20,07:10:52,N,,N,2025-05-01T05:00:00,,20250619
3026,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:15:57,07:15:29,N,,N,2025-05-01T05:00:00,,20250619
3026,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:18:10,07:17:42,N,,N,2025-05-01T05:00:00,,20250619
3026,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:21:03,07:20:35,N,,N,2025-05-01T05:00:00,,20250619
3026,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:25:09,07:24:41,N,,N,2025-05-01T05:00:00,,20250619
3026,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:27:50,07:27:22,N,,N,2025-05-01T05:00:00,,20250619
3026,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:31:40,07:31:12,N,,N,2025-05-01T05:00:00,,20250619
3026,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:35:10,07:34:42,N,,N,2025-05-01T05:00:00,,20250619
3026,,하행,주말,김포도시철도,,4920,690,양촌,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,,07:37:49,N,,N,2025-05-01T05:00:00,,20250619
3032,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:23:00,,N,,N,2025-05-01T05:00:00,,20250619
3032,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:29:20,07:28:52,N,,N,2025-05-01T05:00:00,,20250619
3032,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:33:57,07:33:29,N,,N,2025-05-01T05:00:00,,20250619
3032,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:36:10,07:35:42,N,,N,2025-05-01T05:00:00,,20250619
3032,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:39:03,07:38:35,N,,N,2025-05-01T05:00:00,,20250619
3032,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:43:09,07:42:41,N,,N,2025-05-01T05:00:00,,20250619
3032,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:45:50,07:45:22,N,,N,2025-05-01T05:00:00,,20250619
3032,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:49:40,07:49:12,N,,N,2025-05-01T05:00:00,,20250619
3032,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:53:10,07:52:42,N,,N,2025-05-01T05:00:00,,20250619
3032,,하행,주말,김포도시철도,,4920,690,양촌,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,,07:55:49,N,,N,2025-05-01T05:00:00,,20250619
3038,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4920,양촌,690,07:41:00,,N,,N,2025-05-01T05:00:00,,20250619
